UID;company;Strasse;PLZ;city;UstId;Website;EIC_Typ;EIC_Code;EIC_Display_Name;EIC_Long_Name;EIC_Function;International
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL1G-GUD9;EMSLAND_D;Emsland_D;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL2GB0DTP;EMSLAND_DTB0;Emsland_DT B0;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL2GC0DTK;EMSLAND_DTC0;Emsland_DT C0;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL5GB1GTS;EMSLAND_GTB1;Emsland_GT B1;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL5GB2GTO;EMSLAND_GTB2;Emsland_GT B2;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL5GC1GTN;EMSLAND_GTC1;Emsland_GT C1;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL5GC2GTJ;EMSLAND_GTC2;Emsland_GT C2;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL-G-BLB0;EMSLAND_B;Emsland_B;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL-G-BLCZ;EMSLAND_C;Emsland_C;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7EMSL-G-KW-T;EMSLAND_KW;Emsland_GAS_KW;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WEST1S-KW-K;WESTFALEN_KW;Westfalen_KW;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WEST5S--C-P;WESTFALEN_C;Westfalen_C;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WSFN1S--D-1;WESTFALEN_D;Westfalen_D;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WSFN1S--E-Z;WESTFALEN_E;Westfalen_E;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7ZUKU5X-MVAS;WEISWEILER_MVA;MVA Weisweiler_MVA;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WAMB5G-DT-6;DORTMUND_DT;Dortmund_DT;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7WAMB5G-GT-V;DORTMUND_GT;Dortmund_GT;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7DORT5GHKWDR;DORTMUND_HKW;Dortmund_HKW;Generation;nein
661788;RWE Generation SE;Huyssenallee 2;45128;Essen;;http://www.rwe.com;W;11WD7DORT5G--KWE;DORTMUND_KW;Dortmund_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7FRIM2B-KW-M;FRIMMERSDORF_KW;Frimmersdorf_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7FRIM2B--P-G;FRIMMERSDORF_P;Frimmersdorf_P;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7FRIM2B--Q-D;FRIMMERSDORF_Q;Frimmersdorf_Q;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7LIES5BGOWEU;GOWERK_E;Gowerk_E;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7LIES5BGOWFS;GOWERK_F;Gowerk_F;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7LIES5B-KW-D;GOWERK_KW;Gowerk_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7LIES5B-WRKC;GO_WERK;Goldenberg_Werk;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-1-1O;VIANDEN_1;Vianden_1;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-1-2M;VIANDEN_2;Vianden_2;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-1-3K;VIANDEN_3;Vianden_3;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-1-4I;VIANDEN_4;Vianden_4;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-2-5C;VIANDEN_5;Vianden_5;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-2-6A;VIANDEN_6;Vianden_6;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-2-78;VIANDEN_7;Vianden_7;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-2-86;VIANDEN_8;Vianden_8;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7VIAN2H-2-94;VIANDEN_9;Vianden_9;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7WEIS1B--F-M;WEISWEILER_F;Weisweiler_F;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7WEIS1B--G-J;WEISWEILER_G;Weisweiler_G;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7WEIS1B--H-G;WEISWEILER_H;Weisweiler_H;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7WEIS5B--E-Y;WEISWEILER_E;Weisweiler_E;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7WEIS-B-KW-C;WEISWEILER_KW;Weisweiler_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BRAU5G-GUDH;DORMAGEN_GUD;Dormagen_GUD;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BRAU5G-KW-N;DORMAGEN_KW;Dormagen_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD72VIA2H--10R;VIANDEN_10;Vianden_10;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD72VIA2H--11P;VIANDEN_11;Vianden_11;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD72VIA2H-1-4H;VIANDEN_1-4;Vianden_1-4;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD72VIA2H-5-9S;VIANDEN_5-9;Vianden_5-9;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD72VIA2H-KW-0;VIANDEN_KW;Vianden_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7AUEN5BFOFBM;FORTUNA_FABRIK;Fortuna_Fabrik;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7AUEN5BFORTO;FORTUNA_KW;Fortuna_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7AUEN5BFOT10;FORTUNA_T1;Fortuna_T1;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7AUEN5BFOT2Z;FORTUNA_T2;Fortuna_T2;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7AUEN5BFOT4V;FORTUNA_T4;Fortuna_T4;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--B-X;NEURATH_B;Neurath_B;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--C-U;NEURATH_C;Neurath_C;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--D-R;NEURATH_D;Neurath_D;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--E-O;NEURATH_E;Neurath_E;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--F-L;NEURATH_F;Neurath_F;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR1B--G-I;NEURATH_G;Neurath_G;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR2B--A-T;NEURATH_A;Neurath_A;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NEUR-B-KW-B;NEURATH_KW;Neurath_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED1B--G-C;NIEDERAUSSEM_G;Niederaußem_G;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED1B--H-9;NIEDERAUSSEM_H;Niederaußem_H;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED1B--K-0;NIEDERAUSSEM_K;Niederaußem_K;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED2B--C-H;NIEDERAUSSEM_C;Niederaußem_C;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED2B--D-E;NIEDERAUSSEM_D;Niederaußem_D;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED2B--E-B;NIEDERAUSSEM_E;Niederaußem_E;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED2B--F-8;NIEDERAUSSEM_F;Niederaußem_F;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7NIED-B-KW-5;NIEDERAUSSEM_KW;Niederaußem_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7KOEP2P--5-G;KOEPCHENWERK;Koepchenwerk_5;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7KOEP2P--KWG;KOEPCHENWERK_KW;Koepchenwerk_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD2KAR1000192H;KAUNERTAL-M1_RWE;Kaunertal-M1 RWE;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD2KAR20001937;KAUNERTAL-M2_RWE;Kaunertal-M2 RWE;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD2KAR3000194Y;KAUNERTAL-M3_RWE;Kaunertal-M3 RWE;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD2KAR4000195O;KAUNERTAL-M4_RWE;Kaunertal-M4 RWE;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD2KAR5000196E;KAUNERTAL-M5_RWE;Kaunertal-M5 RWE;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5B-FREO;WACHTBERG_KW;Wachtberg_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRFBC;FRECHEN_FABRIK;Frechen_Fabrik;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRT1R;WACHTBERG_T1;Wachtberg_T1;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRT2P;WACHTBERG_T2;Wachtberg_T2;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRT6H;WACHTBERG_T6;Wachtberg_T6;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRT7F;WACHTBERG_T7;Wachtberg_T7;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5BFRT8D;WACHTBERG_T8;Wachtberg_T8;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBEFBQ;BERR_FABRIK;Berrenrath_Fabrik;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBERRW;BERRENRATH_KW;Berrenrath_KW;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBET14;BERRENRATH_T1;Berrenrath_T1;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBET22;BERRENRATH_T2;Berrenrath_T2;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBET30;BERRENRATH_T3;Berrenrath_T3;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBET4Z;BERRENRATH_T4;Berrenrath_T4;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;W;11WD7BOLL5XBET5X;BERRENRATH_T5;Berrenrath_T5;Generation;nein
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;X;11XRWE-E-------H;RWE_E;;Balance Responsible Party;ja
661791;RWE Power AG;Huyssenallee 2;45128;Essen;DE811223345;http://www.rwe.com;X;11XMPM-RWE-E---Z;RWE_E_EEGDVM;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0132-0;SPE_KOEPCHENWERK;Speicher Köpchenwerk;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0133-Y;SPE_KAUNERTAL;Wasserspeicher Kaunertal;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0134-V;SPE_HAEUSERN;Häusern Pumpspeicher;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0135-S;SPE_WALDSHUT;Waldshut Pumpspeicher;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0136-P;SPE_WITZNAU;Witznau Pumpspeicher;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0137-M;SPE_SAECKINGEN;Säckingen Pumpspeicher;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0138-J;SPE_WEHR;Wehr Pumpspeicher;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0139-G;SPE_VIANDEN;Pumpspeicher Vianden;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0016-1;BAT_HERDECKE;Batterie Herdecke;Storage Plant;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;W;11W0-0000-0017-Z;UNIT_HERDECKE;Unit Herdecke;Generation;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11X0-0000-0071-F;RWESOL150037;11XRWESOL1500373;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XMPMRWESOLEEGO;RWE-MPM;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XGSPRWESOLEEGX;RWE-GSP;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL------G;RWESOL;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOLUTIONSY;RWESOLUTIONS;;Balance Group;ja
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11X0-0000-0404-E;RWEGROUP5;11X-RWE-GROUP—5 ;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL004489M;RWESOL004489M;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL004514C;RWESOL004514;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL004548W;RWESOL004548;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL0045605;RWESOL004560;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL005546V;RWESOL005546;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL005773K;RWESOL005773;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL006782E;RWESOL006782;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL008422Y;RWESOL008422;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL008718D;RWESOL008718;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL024660Q;RWESOL024660;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL0257576;RWESOL025757;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL036357B;RWESOL036357;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL0363589;RWESOL036358;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL0395243;RWESOL039524;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL039528W;RWESOL039528;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL051493G;RWESOL051493;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL082958C;RWESOL082958;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL114901T;RWESOL114901;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL081372A;RWESOL081372;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL0060582;RWESOL006058;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL035020E;RWESOL035020;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL004459V;RWESOL004459;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115288E;RWESOL115288;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115284M;RWESOL115284;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115718F;RWESOL115718;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115719D;RWESOL115719;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115680E;RWESOL115680;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115799Q;RWESOL115799;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL116063X;RWESOL116063;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL116177I;RWESOL116177;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL116245R;RWESOL116245;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL115841G;RWESOL115841;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL114806N;RWESOL114806;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL000951A;RWESOL000951;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120343E;RWESOL120343;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120745V;RWESOL120745;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120746T;RWESOL120746;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120747R;RWESOL120747;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120748P;RWESOL120748;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL1207501;RWESOL120750;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120752Y;RWESOL120752;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120772S;RWESOL120772;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120773Q;RWESOL120773;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120774O;RWESOL120774;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120775M;RWESOL120775;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120776K;RWESOL120776;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120777I;RWESOL120777;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120778G;RWESOL120778;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120779E;RWESOL120779;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120783N;RWESOL120783;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120784L;RWESOL120784;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120785J;RWESOL120785;;Balance Group;nein
661792;RWE Supply & Trading GmbH;Altenessener Straße 27;45141;Essen;DE813022070;http://www.rwe.com;X;11XRWESOL120786H;RWESOL120786;;Balance Group;nein
